004946065021920472;02P9;;0000075;502;506;A536;1265.29;;;;0604;;;-1;-1;00999;-2;F;19960224;1;ES;ES;0000;9634;02;4606;8065;02;C;;;;;;;20140926;0049;0;0
004945455020000535;02RA;;0000075;502;506;A536;900.0;;;;0604;;;-1;-1;00999;-2;F;20070517;1;ES;ES;0000;9634;02;4545;8412;02;C;;;;;;;20140730;0049;0;0
004907433020000911;02P9;;0000014;302;586;A536;1279.16;;;;0604;;;-1;-1;00999;;J;19790509;1;ES;ES;0000;9634;02;0743;8256;02;;;;;;;;20141126;0049;;
004927005021898659;02SO;;0000001;502;532;A536;29794.44;;;;0604;;;-1;-1;00999;-2;F;19901227;1;ES;ES;2700;8422;02;2700;8422;02;C;020208;02;999.99999;;;999.99999;20150709;0049;0;0
004946065021920473;02P9;;0000075;502;506;A483;1265.29;;;;0604;;;-1;-1;00999;-2;F;19960224;1;ES;ES;0000;9634;02;4606;8065;02;C;;;;;;;20140926;0049;0;0
004945455020000536;02RA;;0000075;502;506;A483;900.0;;;;0604;;;-1;-1;00999;-2;F;20070517;1;ES;ES;0000;9634;02;4545;8412;02;C;;;;;;;20140730;0049;0;0
004907433020000912;02P9;;0000014;302;586;A483;1279.16;;;;0604;;;-1;-1;00999;;J;19790509;1;ES;ES;0000;9634;02;0743;8256;02;;;;;;;;20141126;0049;;
004927005021898652;02SO;;0000001;502;532;A483;29794.44;;;;0604;;;-1;-1;00999;-2;F;19901227;1;ES;ES;2700;8422;02;2700;8422;02;C;020208;02;999.99999;;;999.99999;20150709;0049;0;0
